layer,entropy,length,top1,top2_a,top2_b,top2_same_pair,logits_json
7,1.0,16.0,1,1,7,0,"[-0.13875776529312134, 0.2372414469718933, -0.12836070358753204, -0.10099954903125763, -0.13548780977725983, -0.168602854013443, -0.21846449375152588, -0.10025671124458313]"
7,1.0500000715255737,1.0,3,3,2,1,"[-0.11931952834129333, -0.11588293313980103, -0.027073830366134644, -0.022143620997667313, -0.040426671504974365, -0.029975904151797295, -0.031436190009117126, -0.047690488398075104]"
7,1.0500000715255737,2.0,3,3,2,1,"[-0.1206197440624237, -0.09226257354021072, -0.03384887054562569, -0.027418265119194984, -0.046785276383161545, -0.03924861177802086, -0.043946441262960434, -0.051206622272729874]"
7,1.0500000715255737,3.0,3,3,2,1,"[-0.12191995978355408, -0.06864221394062042, -0.04062391072511673, -0.032692909240722656, -0.053143881261348724, -0.048521317541599274, -0.05645669624209404, -0.054722756147384644]"
7,1.0500000715255737,4.0,3,3,1,0,"[-0.12322018295526505, -0.04502185434103012, -0.04739895462989807, -0.03796755522489548, -0.059502486139535904, -0.05779402330517769, -0.06896695494651794, -0.05823889002203941]"
7,1.0500000715255737,5.0,1,1,3,0,"[-0.12452039867639542, -0.02140149474143982, -0.054173991084098816, -0.0432422012090683, -0.06586109101772308, -0.0670667290687561, -0.08147720992565155, -0.06175502762198448]"
7,1.0500000715255737,6.0,1,1,3,0,"[-0.1258206069469452, 0.002218864858150482, -0.06094903498888016, -0.04851683974266052, -0.07221969962120056, -0.07633943110704422, -0.09398746490478516, -0.06527116149663925]"
7,1.0500000715255737,7.0,1,1,3,0,"[-0.12712082266807556, 0.025839217007160187, -0.0677240788936615, -0.053791485726833344, -0.07857830077409744, -0.08561213314533234, -0.10649771988391876, -0.06878729164600372]"
7,1.0500000715255737,8.0,1,1,3,0,"[-0.12842103838920593, 0.04945957660675049, -0.07449911534786224, -0.059066131711006165, -0.08493690937757492, -0.09488484263420105, -0.11900797486305237, -0.07230342924594879]"
7,1.0500000715255737,9.0,1,1,3,0,"[-0.1297212541103363, 0.07307994365692139, -0.08127415925264359, -0.06434077769517899, -0.0912955179810524, -0.10415755212306976, -0.13151822984218597, -0.07581956684589386]"
7,1.0500000715255737,10.0,1,1,3,0,"[-0.13102146983146667, 0.09670031070709229, -0.08804919570684433, -0.0696154236793518, -0.09765411913394928, -0.11343025416135788, -0.1440284699201584, -0.07933570444583893]"
7,1.0500000715255737,11.0,1,1,3,0,"[-0.13232168555259705, 0.1203206479549408, -0.09482423961162567, -0.07489006221294403, -0.10401272028684616, -0.122702956199646, -0.156538724899292, -0.082851842045784]"
7,1.0500000715255737,12.0,1,1,3,0,"[-0.1336219161748886, 0.1439410150051117, -0.10159928351640701, -0.08016470819711685, -0.11037132889032364, -0.1319756656885147, -0.1690489798784256, -0.08636796474456787]"
7,1.0500000715255737,13.0,1,1,3,0,"[-0.13492213189601898, 0.1675613820552826, -0.10837431997060776, -0.08543935418128967, -0.11672993749380112, -0.14124839007854462, -0.1815592348575592, -0.08988410234451294]"
7,1.0500000715255737,14.0,1,1,3,0,"[-0.13622234761714935, 0.1911817193031311, -0.1151493638753891, -0.0907139927148819, -0.123088538646698, -0.15052108466625214, -0.1940694898366928, -0.09340023994445801]"
7,1.0500000715255737,15.0,1,1,3,0,"[-0.13752256333827972, 0.214802086353302, -0.12192440032958984, -0.09598863869905472, -0.12944713234901428, -0.15979377925395966, -0.20657974481582642, -0.09691637754440308]"
7,1.0500000715255737,16.0,1,1,7,0,"[-0.1388227790594101, 0.2384224534034729, -0.12869945168495178, -0.10126328468322754, -0.13580574095249176, -0.16906650364398956, -0.21908999979496002, -0.10043251514434814]"
7,1.100000023841858,1.0,3,3,2,1,"[-0.11938454210758209, -0.11470191925764084, -0.02741258218884468, -0.022407352924346924, -0.0407446026802063, -0.03043953888118267, -0.032061703503131866, -0.04786629229784012]"
7,1.100000023841858,2.0,3,3,2,1,"[-0.12068475782871246, -0.09108155965805054, -0.034187622368335724, -0.027681997045874596, -0.04710320755839348, -0.039712246507406235, -0.044571954756975174, -0.05138242989778519]"
7,1.100000023841858,3.0,3,3,2,1,"[-0.12198497354984283, -0.06746120005846024, -0.040962666273117065, -0.03295664116740227, -0.05346181243658066, -0.04898495227098465, -0.05708220973610878, -0.05489856377243996]"
7,1.100000023841858,4.0,3,3,1,0,"[-0.1232851892709732, -0.043840840458869934, -0.04773770272731781, -0.03823128342628479, -0.05982041731476784, -0.058257658034563065, -0.06959246844053268, -0.058414701372385025]"
7,1.100000023841858,5.0,1,1,3,0,"[-0.12458540499210358, -0.020220480859279633, -0.05451274663209915, -0.04350592941045761, -0.06617902219295502, -0.06753036379814148, -0.0821027159690857, -0.061930835247039795]"
7,1.100000023841858,6.0,1,1,3,0,"[-0.12588562071323395, 0.003399878740310669, -0.06128779053688049, -0.04878057539463043, -0.0725376307964325, -0.0768030658364296, -0.0946129709482193, -0.06544697284698486]"
7,1.100000023841858,7.0,1,1,3,0,"[-0.1271858513355255, 0.027020230889320374, -0.06806282699108124, -0.054055213928222656, -0.07889623194932938, -0.08607576787471771, -0.1071232259273529, -0.06896311044692993]"
7,1.100000023841858,8.0,1,1,3,0,"[-0.12848606705665588, 0.05064059793949127, -0.07483787089586258, -0.05932985991239548, -0.08525484055280685, -0.09534847736358643, -0.11963348090648651, -0.0724792405962944]"
7,1.100000023841858,9.0,1,1,3,0,"[-0.12978628277778625, 0.07426096498966217, -0.08161290735006332, -0.0646045058965683, -0.09161344915628433, -0.10462118685245514, -0.13214373588562012, -0.07599537074565887]"
7,1.100000023841858,10.0,1,1,3,0,"[-0.13108649849891663, 0.09788131713867188, -0.08838795125484467, -0.06987915188074112, -0.09797205030918121, -0.11389388889074326, -0.14465399086475372, -0.07951150834560394]"
7,1.100000023841858,11.0,1,1,3,0,"[-0.132386714220047, 0.12150166928768158, -0.09516299515962601, -0.07515379786491394, -0.1043306514620781, -0.12316659092903137, -0.15716424584388733, -0.08302764594554901]"
7,1.100000023841858,12.0,1,1,3,0,"[-0.13368692994117737, 0.14512203633785248, -0.10193803906440735, -0.08042843639850616, -0.11068926006555557, -0.13243930041790009, -0.16967450082302094, -0.08654378354549408]"
7,1.100000023841858,13.0,1,1,3,0,"[-0.13498714566230774, 0.16874238848686218, -0.1087130755186081, -0.08570308983325958, -0.11704786866903305, -0.14171202480793, -0.18218475580215454, -0.09005992114543915]"
7,1.100000023841858,14.0,1,1,3,0,"[-0.1362873613834381, 0.19236275553703308, -0.11548811942338943, -0.0909777283668518, -0.12340646982192993, -0.1509847193956375, -0.19469501078128815, -0.09357604384422302]"
7,1.100000023841858,15.0,1,1,3,0,"[-0.13758757710456848, 0.21598312258720398, -0.12226315587759018, -0.09625236690044403, -0.12976506352424622, -0.16025741398334503, -0.20720526576042175, -0.09709218144416809]"
7,1.100000023841858,16.0,1,1,7,0,"[-0.13888779282569885, 0.23960348963737488, -0.12903819978237152, -0.10152702033519745, -0.1361236721277237, -0.16953013837337494, -0.21971552073955536, -0.10060831904411316]"
7,1.149999976158142,1.0,3,3,2,1,"[-0.11944954842329025, -0.11352090537548065, -0.027751334011554718, -0.022671086713671684, -0.04106253385543823, -0.030903173610568047, -0.03268721327185631, -0.04804209992289543]"
7,1.149999976158142,2.0,3,3,2,1,"[-0.12074977159500122, -0.08990053832530975, -0.03452637419104576, -0.027945728972554207, -0.04742113873362541, -0.04017588123679161, -0.045197468250989914, -0.0515582337975502]"
7,1.149999976158142,3.0,3,3,2,1,"[-0.122049979865551, -0.06628018617630005, -0.041301414370536804, -0.03322037309408188, -0.05377973988652229, -0.049448587000370026, -0.05770772323012352, -0.05507436767220497]"
7,1.149999976158142,4.0,3,3,1,0,"[-0.12335020303726196, -0.04265982285141945, -0.048076458275318146, -0.0384950190782547, -0.06013834848999977, -0.05872129276394844, -0.07021798193454742, -0.05859050527215004]"
7,1.149999976158142,5.0,1,1,3,0,"[-0.12465041875839233, -0.019039466977119446, -0.05485149472951889, -0.04376966506242752, -0.06649695336818695, -0.06799399107694626, -0.08272822946310043, -0.06210664287209511]"
7,1.149999976158142,6.0,1,1,3,0,"[-0.1259506344795227, 0.004580900073051453, -0.06162653863430023, -0.049044303596019745, -0.07285556197166443, -0.07726670056581497, -0.09523848444223404, -0.06562277674674988]"
7,1.149999976158142,7.0,1,1,3,0,"[-0.12725085020065308, 0.028201252222061157, -0.06840158253908157, -0.054318949580192566, -0.07921416312456131, -0.08653940260410309, -0.10774873942136765, -0.06913891434669495]"
7,1.149999976158142,8.0,1,1,3,0,"[-0.12855106592178345, 0.051821619272232056, -0.07517661899328232, -0.05959359556436539, -0.08557277172803879, -0.0958121120929718, -0.12025899440050125, -0.07265505194664001]"
7,1.149999976158142,9.0,1,1,3,0,"[-0.12985128164291382, 0.07544198632240295, -0.08195166289806366, -0.06486824154853821, -0.09193137288093567, -0.10508482158184052, -0.13276925683021545, -0.07617117464542389]"
7,1.149999976158142,10.0,1,1,3,0,"[-0.1311514973640442, 0.09906233847141266, -0.0887266993522644, -0.07014288753271103, -0.09828998148441315, -0.11435752362012863, -0.14527949690818787, -0.07968731224536896]"
7,1.149999976158142,11.0,1,1,3,0,"[-0.13245171308517456, 0.12268269062042236, -0.09550174325704575, -0.07541752606630325, -0.10464858263731003, -0.12363022565841675, -0.15778975188732147, -0.08320344984531403]"
7,1.149999976158142,12.0,1,1,3,0,"[-0.13375192880630493, 0.14630305767059326, -0.10227678716182709, -0.08069217205047607, -0.1110071912407875, -0.13290293514728546, -0.17030000686645508, -0.0867195874452591]"
7,1.149999976158142,13.0,1,1,3,0,"[-0.1350521445274353, 0.16992342472076416, -0.10905182361602783, -0.0859668180346489, -0.11736579984426498, -0.14217565953731537, -0.18281026184558868, -0.09023572504520416]"
7,1.149999976158142,14.0,1,1,3,0,"[-0.13635236024856567, 0.19354376196861267, -0.11582686752080917, -0.09124145656824112, -0.12372440099716187, -0.1514483541250229, -0.1953205168247223, -0.09375186264514923]"
7,1.149999976158142,15.0,1,1,3,0,"[-0.13765257596969604, 0.21716412901878357, -0.12260190397500992, -0.09651610255241394, -0.13008299469947815, -0.1607210487127304, -0.2078307718038559, -0.0972680002450943]"
7,1.149999976158142,16.0,1,1,7,0,"[-0.13895279169082642, 0.24078449606895447, -0.12937694787979126, -0.10179074853658676, -0.13644160330295563, -0.16999377310276031, -0.2203410267829895, -0.10078412294387817]"
7,1.2000000476837158,1.0,3,3,2,1,"[-0.11951455473899841, -0.11233988404273987, -0.028090085834264755, -0.022934818640351295, -0.041380465030670166, -0.03136681020259857, -0.03331272676587105, -0.048217907547950745]"
7,1.2000000476837158,2.0,3,3,2,1,"[-0.12081477791070938, -0.08871952444314957, -0.0348651260137558, -0.028209462761878967, -0.047739069908857346, -0.04063951596617699, -0.045822981745004654, -0.051734041422605515]"
7,1.2000000476837158,3.0,3,3,2,1,"[-0.12211499363183975, -0.06509916484355927, -0.04164016991853714, -0.03348410874605179, -0.05409767106175423, -0.0499122254550457, -0.05833323672413826, -0.05525017902255058]"
7,1.2000000476837158,4.0,3,3,1,0,"[-0.12341520935297012, -0.041478805243968964, -0.048415206372737885, -0.03875875473022461, -0.060456279665231705, -0.059184927493333817, -0.07084349542856216, -0.05876631289720535]"
7,1.2000000476837158,5.0,1,1,3,0,"[-0.1247154250741005, -0.017858445644378662, -0.055190250277519226, -0.044033393263816833, -0.06681488454341888, -0.06845763325691223, -0.08335374295711517, -0.06228244677186012]"
7,1.2000000476837158,6.0,1,1,3,0,"[-0.12601563334465027, 0.005761913955211639, -0.06196529418230057, -0.049308039247989655, -0.07317349314689636, -0.07773033529520035, -0.09586399793624878, -0.06579858064651489]"
7,1.2000000476837158,7.0,1,1,3,0,"[-0.12731584906578064, 0.029382266104221344, -0.06874033063650131, -0.054582685232162476, -0.07953209429979324, -0.08700303733348846, -0.10837425291538239, -0.06931471824645996]"
7,1.2000000476837158,8.0,1,1,3,0,"[-0.1286160796880722, 0.053002625703811646, -0.07551537454128265, -0.0598573312163353, -0.08589070290327072, -0.09627574682235718, -0.12088450789451599, -0.07283085584640503]"
7,1.2000000476837158,9.0,1,1,3,0,"[-0.12991629540920258, 0.07662299275398254, -0.0822904109954834, -0.06513197720050812, -0.0922493040561676, -0.10554845631122589, -0.1333947628736496, -0.0763469934463501]"
7,1.2000000476837158,10.0,1,1,3,0,"[-0.13121651113033295, 0.10024335980415344, -0.08906545490026474, -0.07040661573410034, -0.09860791265964508, -0.11482115834951401, -0.1459050178527832, -0.07986313104629517]"
7,1.2000000476837158,11.0,1,1,3,0,"[-0.13251672685146332, 0.12386369705200195, -0.09584049880504608, -0.07568126171827316, -0.10496651381254196, -0.12409386038780212, -0.1584152728319168, -0.08337925374507904]"
7,1.2000000476837158,12.0,1,1,3,0,"[-0.1338169425725937, 0.14748406410217285, -0.10261554270982742, -0.08095590770244598, -0.11132512241601944, -0.13336658477783203, -0.17092552781105042, -0.08689539134502411]"
7,1.2000000476837158,13.0,1,1,3,0,"[-0.13511715829372406, 0.17110443115234375, -0.10939057916402817, -0.0862305536866188, -0.11768373101949692, -0.14263929426670074, -0.18343578279018402, -0.09041152894496918]"
7,1.2000000476837158,14.0,1,1,3,0,"[-0.13641738891601562, 0.19472476840019226, -0.11616562306880951, -0.09150519222021103, -0.1240423321723938, -0.15191198885440826, -0.19594603776931763, -0.09392766654491425]"
7,1.2000000476837158,15.0,1,1,3,0,"[-0.137717604637146, 0.21834513545036316, -0.12294065952301025, -0.09677983820438385, -0.13040092587471008, -0.16118469834327698, -0.20845629274845123, -0.09744380414485931]"
7,1.2000000476837158,16.0,1,1,7,0,"[-0.13901782035827637, 0.24196550250053406, -0.1297157108783722, -0.10205448418855667, -0.13675953447818756, -0.1704574078321457, -0.22096654772758484, -0.10095994174480438]"
7,1.25,1.0,3,3,2,1,"[-0.11957956850528717, -0.11115886270999908, -0.028428837656974792, -0.023198550567030907, -0.0416983924806118, -0.03183044493198395, -0.03393824025988579, -0.04839371144771576]"
7,1.25,2.0,3,3,2,1,"[-0.12087978422641754, -0.08753850311040878, -0.035203877836465836, -0.02847319468855858, -0.04805699735879898, -0.04110315069556236, -0.046448495239019394, -0.05190984904766083]"
7,1.25,3.0,3,3,2,1,"[-0.12217999994754791, -0.06391814351081848, -0.04197891801595688, -0.0337478369474411, -0.05441560223698616, -0.050375860184431076, -0.0589587464928627, -0.0554259829223156]"
7,1.25,4.0,3,3,1,0,"[-0.12348022311925888, -0.04029778391122818, -0.04875396192073822, -0.03902248293161392, -0.06077420711517334, -0.05964856222271919, -0.0714690089225769, -0.058942120522260666]"
7,1.25,5.0,1,1,3,0,"[-0.12478043884038925, -0.01667742431163788, -0.055528998374938965, -0.04429712891578674, -0.06713281571865082, -0.06892126798629761, -0.08397925645112991, -0.062458254396915436]"
7,1.25,6.0,1,1,3,0,"[-0.12608066201210022, 0.006942935287952423, -0.062304042279720306, -0.049571774899959564, -0.0734914168715477, -0.07819397002458572, -0.09648951143026352, -0.06597438454627991]"
7,1.25,7.0,1,1,3,0,"[-0.1273808777332306, 0.030563287436962128, -0.06907908618450165, -0.05484641343355179, -0.07985002547502518, -0.08746667206287384, -0.10899976640939713, -0.06949052214622498]"
7,1.25,8.0,1,1,3,0,"[-0.12868109345436096, 0.05418366193771362, -0.07585412263870239, -0.06012105941772461, -0.08620863407850266, -0.09673938155174255, -0.12151002138853073, -0.07300665974617004]"
7,1.25,9.0,1,1,3,0,"[-0.12998130917549133, 0.07780402898788452, -0.08262916654348373, -0.06539570540189743, -0.09256723523139954, -0.10601209104061127, -0.13402026891708374, -0.07652279734611511]"
7,1.25,10.0,1,1,3,0,"[-0.1312815248966217, 0.10142436623573303, -0.08940420299768448, -0.07067035138607025, -0.09892583638429642, -0.11528479307889938, -0.14653052389621735, -0.08003893494606018]"
7,1.25,11.0,1,1,3,0,"[-0.13258174061775208, 0.12504473328590393, -0.09617924690246582, -0.07594498991966248, -0.1052844449877739, -0.1245574951171875, -0.15904077887535095, -0.08355505764484406]"
7,1.25,12.0,1,1,3,0,"[-0.13388195633888245, 0.14866510033607483, -0.10295429080724716, -0.0812196359038353, -0.11164305359125137, -0.1338302195072174, -0.17155103385448456, -0.08707119524478912]"
7,1.25,13.0,1,1,3,0,"[-0.13518217206001282, 0.17228546738624573, -0.1097293272614479, -0.08649428188800812, -0.11800166219472885, -0.14310292899608612, -0.18406128883361816, -0.09058733284473419]"
7,1.25,14.0,1,1,3,0,"[-0.1364823877811432, 0.19590580463409424, -0.11650437116622925, -0.09176892042160034, -0.12436025589704514, -0.15237562358379364, -0.19657154381275177, -0.09410347044467926]"
7,1.25,15.0,1,1,3,0,"[-0.13778260350227356, 0.21952617168426514, -0.12327940762042999, -0.09704356640577316, -0.13071885704994202, -0.16164833307266235, -0.20908179879188538, -0.09761960804462433]"
7,1.25,16.0,1,1,7,0,"[-0.13908281922340393, 0.24314653873443604, -0.13005445897579193, -0.10231821238994598, -0.1370774656534195, -0.17092104256153107, -0.22159205377101898, -0.1011357456445694]"
7,1.3000000715255737,1.0,3,3,2,1,"[-0.11964458227157593, -0.1099778413772583, -0.02876758947968483, -0.023462282493710518, -0.042016323655843735, -0.032294079661369324, -0.03456375375390053, -0.04856952279806137]"
7,1.3000000715255737,2.0,3,3,2,1,"[-0.1209447979927063, -0.0863574892282486, -0.03554263338446617, -0.02873692661523819, -0.048374928534030914, -0.04156678542494774, -0.047074008733034134, -0.05208565667271614]"
7,1.3000000715255737,3.0,3,3,2,1,"[-0.12224501371383667, -0.0627371221780777, -0.042317673563957214, -0.03401157259941101, -0.054733533412218094, -0.05083949491381645, -0.05958425998687744, -0.05560179054737091]"
