layer,base_key,entropy,top1,top2_a,top2_b,top2_same_pair,logits_json
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.9099999666213989,0,0,6,0,"[0.00014701858162879944, -0.08087882399559021, -0.0812797024846077, -0.030997442081570625, -0.07907181978225708, -0.028541073203086853, -0.017696546390652657, -0.08241792768239975]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.9199999570846558,0,0,6,0,"[0.00010592304170131683, -0.08024853467941284, -0.08143375813961029, -0.031082328408956528, -0.078542560338974, -0.028650760650634766, -0.01792534627020359, -0.08195717632770538]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.9300000071525574,0,0,6,0,"[6.482750177383423e-05, -0.07961823046207428, -0.08158780634403229, -0.03116721287369728, -0.07801330089569092, -0.028760448098182678, -0.018154148012399673, -0.08149641752243042]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.9399999976158142,0,0,6,0,"[2.3732194676995277e-05, -0.07898794114589691, -0.08174186199903488, -0.03125210106372833, -0.07748404145240784, -0.02887013554573059, -0.018382947891950607, -0.08103565871715546]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.949999988079071,0,0,6,0,"[-1.7363112419843674e-05, -0.07835764437913895, -0.08189591020345688, -0.031336985528469086, -0.07695478945970535, -0.028979822993278503, -0.01861174963414669, -0.08057490736246109]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.9599999785423279,0,0,6,0,"[-5.845865234732628e-05, -0.07772734761238098, -0.08204996585845947, -0.03142186999320984, -0.07642553746700287, -0.029089508578181267, -0.018840549513697624, -0.08011415600776672]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.9699999690055847,0,0,6,0,"[-9.955419227480888e-05, -0.07709705829620361, -0.08220401406288147, -0.03150675445795059, -0.07589627802371979, -0.02919919602572918, -0.019069349393248558, -0.07965339720249176]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.9799999594688416,0,0,6,0,"[-0.00014064926654100418, -0.07646676898002625, -0.08235806226730347, -0.031591638922691345, -0.0753670260310173, -0.029308881610631943, -0.01929815113544464, -0.0791926383972168]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.9899999499320984,0,0,6,0,"[-0.00018174480646848679, -0.07583647221326828, -0.08251211792230606, -0.0316765271127224, -0.07483777403831482, -0.029418569058179855, -0.019526951014995575, -0.07873188704252243]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,1.0,0,0,6,0,"[-0.0002228403463959694, -0.07520617544651031, -0.08266617357730865, -0.03176141157746315, -0.07430851459503174, -0.029528256505727768, -0.019755752757191658, -0.07827112823724747]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,1.0099999904632568,0,0,6,0,"[-0.000263935886323452, -0.07457587867975235, -0.08282022178173065, -0.0318462997674942, -0.07377925515174866, -0.02963794395327568, -0.019984552636742592, -0.0778103768825531]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,1.0199999809265137,0,0,6,0,"[-0.0003050309605896473, -0.07394558936357498, -0.08297426998615265, -0.031931184232234955, -0.07324999570846558, -0.029747631400823593, -0.020213354378938675, -0.07734961807727814]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,1.0299999713897705,0,0,6,0,"[-0.0003461265005171299, -0.07331529259681702, -0.08312832564115524, -0.03201606869697571, -0.07272074371576309, -0.029857318848371506, -0.02044215425848961, -0.07688885927200317]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,1.0399999618530273,0,0,6,0,"[-0.0003872220404446125, -0.07268500328063965, -0.08328237384557724, -0.03210095316171646, -0.07219149172306061, -0.02996700629591942, -0.020670954138040543, -0.07642810791730881]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,1.0499999523162842,0,0,6,0,"[-0.0004283171147108078, -0.07205470651388168, -0.08343642950057983, -0.03218584135174751, -0.07166223227977753, -0.03007669188082218, -0.020899755880236626, -0.07596735656261444]"
