layer,raw_length,log1p_length,entropy,top1,top2_a,top2_b,top2_same_pair,logits_json
9,13.0,2.6390573978424072,1.649999976158142,1,1,0,1,"[-0.07843606173992157, -0.037315718829631805, -0.08389519900083542, -0.12007001787424088, -0.1265670359134674, -0.09629892557859421, -0.07990336418151855, -0.09864968061447144]"
9,13.0,2.6390573978424072,1.7000000476837158,1,1,0,1,"[-0.0788288488984108, -0.03800266236066818, -0.0845375657081604, -0.12575441598892212, -0.13245625793933868, -0.09758958220481873, -0.08095511794090271, -0.09954856336116791]"
9,13.0,2.6390573978424072,1.75,1,1,0,1,"[-0.07922164350748062, -0.03868960216641426, -0.08517993986606598, -0.13143879175186157, -0.13834546506404877, -0.09888023138046265, -0.08200687170028687, -0.10044744610786438]"
9,13.0,2.6390573978424072,1.8000000715255737,1,1,0,1,"[-0.07961443066596985, -0.03937654569745064, -0.08582231402397156, -0.13712316751480103, -0.14423468708992004, -0.10017088800668716, -0.08305862545967102, -0.10134633630514145]"
9,13.0,2.6390573978424072,1.850000023841858,1,1,0,1,"[-0.08000722527503967, -0.040063485503196716, -0.08646468073129654, -0.14280754327774048, -0.15012389421463013, -0.10146153718233109, -0.08411037921905518, -0.10224522650241852]"
9,13.0,2.6390573978424072,1.899999976158142,1,1,0,1,"[-0.0804000124335289, -0.040750425308942795, -0.08710705488920212, -0.14849191904067993, -0.1560131013393402, -0.1027521938085556, -0.08516213297843933, -0.10314410924911499]"
9,13.0,2.6390573978424072,1.9500000476837158,1,1,0,1,"[-0.08079280704259872, -0.04143736883997917, -0.0877494215965271, -0.15417632460594177, -0.1619023233652115, -0.10404284298419952, -0.08621388673782349, -0.10404299199581146]"
9,13.0,2.6390573978424072,2.0,1,1,0,1,"[-0.08118559420108795, -0.04212430864572525, -0.08839179575443268, -0.15986070036888123, -0.16779153048992157, -0.10533349961042404, -0.08726564049720764, -0.10494188219308853]"
9,13.0,2.6390573978424072,2.049999952316284,1,1,0,1,"[-0.08157838135957718, -0.04281125217676163, -0.08903416991233826, -0.16554507613182068, -0.17368073761463165, -0.10662414878606796, -0.0883173942565918, -0.1058407723903656]"
9,13.0,2.6390573978424072,2.0999999046325684,1,1,0,1,"[-0.081971175968647, -0.043498191982507706, -0.08967653661966324, -0.17122945189476013, -0.17956994473934174, -0.10791479796171188, -0.08936914801597595, -0.10673965513706207]"
9,13.0,2.6390573978424072,2.1499998569488525,1,1,0,1,"[-0.08236396312713623, -0.044185131788253784, -0.09031890332698822, -0.17691382765769958, -0.18545915186405182, -0.1092054545879364, -0.09042088687419891, -0.10763853788375854]"
9,13.0,2.6390573978424072,2.200000047683716,1,1,0,1,"[-0.08275675773620605, -0.04487207531929016, -0.0909612774848938, -0.18259820342063904, -0.1913483887910843, -0.11049611121416092, -0.09147265553474426, -0.10853742808103561]"
9,13.0,2.6390573978424072,2.25,1,1,0,1,"[-0.08314954489469528, -0.04555901885032654, -0.09160365164279938, -0.1882825791835785, -0.19723759591579437, -0.11178676038980484, -0.09252440929412842, -0.10943631827831268]"
9,13.0,2.6390573978424072,2.299999952316284,1,1,0,1,"[-0.0835423395037651, -0.04624595865607262, -0.09224602580070496, -0.19396695494651794, -0.20312680304050446, -0.11307741701602936, -0.09357616305351257, -0.11033520102500916]"
9,13.0,2.6390573978424072,2.3499999046325684,1,1,0,1,"[-0.08393512666225433, -0.046932898461818695, -0.09288839250802994, -0.1996513307094574, -0.20901601016521454, -0.11436806619167328, -0.09462791681289673, -0.11123408377170563]"
9,13.0,2.6390573978424072,2.4000000953674316,1,1,0,1,"[-0.08432792127132416, -0.04761984199285507, -0.09353076666593552, -0.20533573627471924, -0.214905247092247, -0.1156587228178978, -0.09567967057228088, -0.1121329739689827]"
9,13.0,2.6390573978424072,2.450000047683716,1,1,0,1,"[-0.08472070842981339, -0.04830678179860115, -0.0941731333732605, -0.2110201120376587, -0.2207944542169571, -0.11694937944412231, -0.09673142433166504, -0.11303186416625977]"
9,13.0,2.6390573978424072,2.5,1,1,0,1,"[-0.08511350303888321, -0.04899372532963753, -0.09481550753116608, -0.21670448780059814, -0.22668366134166718, -0.11824002861976624, -0.0977831780910492, -0.11393074691295624]"
9,13.0,2.6390573978424072,2.549999952316284,1,1,0,1,"[-0.08550629019737244, -0.049680665135383606, -0.09545788168907166, -0.2223888635635376, -0.23257286846637726, -0.11953067779541016, -0.09883493185043335, -0.11482962965965271]"
9,13.0,2.6390573978424072,2.5999999046325684,1,1,0,1,"[-0.08589907735586166, -0.050367604941129684, -0.09610024839639664, -0.22807323932647705, -0.23846207559108734, -0.12082133442163467, -0.0998866856098175, -0.11572851985692978]"
9,13.0,2.6390573978424072,2.6500000953674316,1,1,0,1,"[-0.08629187196493149, -0.05105455219745636, -0.09674262255430222, -0.2337576448917389, -0.2443513125181198, -0.12211199104785919, -0.10093843936920166, -0.11662741005420685]"
9,13.0,2.6390573978424072,2.700000047683716,1,1,0,1,"[-0.08668466657400131, -0.05174149200320244, -0.0973849892616272, -0.23944202065467834, -0.2502405047416687, -0.12340264022350311, -0.10199019312858582, -0.11752629280090332]"
9,13.0,2.6390573978424072,2.75,1,1,0,1,"[-0.08707745373249054, -0.05242843180894852, -0.09802736341953278, -0.2451263964176178, -0.25612974166870117, -0.12469329684972763, -0.10304194688796997, -0.11842517554759979]"
